id,created_time,additional_info,customer_id,device_profile_id,device_data,type,name,label,tenant_id,firmware_id,software_id,external_id,version,processing_day
7a1a3840-90dd-4a24-a75d-00865f3fd012,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01094,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
fb602b52-8ed8-415c-a4b6-8e738f242503,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01095,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
491c1667-877e-4722-8018-85c2fc898527,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01096,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
719c5fcf-540c-4be7-a00e-fc504295a97f,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01097,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
f124e33e-28d7-4c73-92df-e52314a8efe0,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01098,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
4e8117de-efbf-45b9-bb6d-e2f9074db03d,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01099,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
a7b2c19f-3a74-4e50-abf4-d3ec63492351,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01100,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
db9eae2f-7506-4d8e-b29c-0ad89070ea8f,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01101,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
4dd636df-f0b5-45e2-8acf-039c41fbc945,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01102,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
4e453974-6813-44d0-a66f-f40ae7f048bb,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01103,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
b3011518-cb57-4e2c-ac2d-10023c549f78,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01104,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
fc06d1e6-d3cd-40ee-8264-54e361d5d32d,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01105,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
6e5dcf8a-4a32-4e00-9ed3-421ee2fc9271,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01106,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
24ab565f-2135-46f8-bb29-c5f8d35276df,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01107,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
436d72fc-dcbf-49aa-9e48-a33539eccb69,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01108,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
ae324744-8228-41ef-b5af-a590146afd69,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01109,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
3dfb03ef-09a7-4c13-9d9e-e0e3d8bc2888,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01110,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
c5284269-2fd6-473e-bca2-13bc60129aab,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01111,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
d56651db-3618-46b5-8384-450d2683ad3c,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01112,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
56dade7b-ef4e-4527-82a9-b7d078aad030,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01113,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
1324c7fe-ea12-4ff8-ac82-5235933a70b2,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01114,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
df6cfd33-82c8-4b34-8f3a-10ca38a1fc4e,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01115,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
1ef4d089-1d02-44d4-a7bf-9ae352971cd3,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01116,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
609714e1-1821-40bb-8b19-814501c2ca30,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01117,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
a2a23939-6d32-46a6-84f4-8ed631fdfbfe,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01118,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
4ad97c4c-498c-4cb7-b698-7e40a18f434b,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01119,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
a00bf134-29a9-4c6d-b316-16624e86da29,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01120,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
0e654a2c-6276-4f20-a3af-bff40eeb9a65,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01121,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
5dac6681-7316-46fb-8438-8559927b0fd7,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01122,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
f53b575f-997b-422d-a3ee-89a88740b54d,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01123,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
63a29463-043f-4343-9506-8d0a4ca06dcb,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01124,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
38afa871-7c9c-427d-b1b4-fa8319fa16d2,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01125,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
17596227-cfd1-4238-ba45-d71755c9b2c0,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01126,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
17e2ba32-bf6b-4b03-af75-a1101016f4ef,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01127,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
6def7b5e-78c8-4c30-a32b-5121f5b15ecd,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01128,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
63868783-7c62-4cc2-b684-0bd5c606fddb,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01129,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
03307fe6-88d2-46ad-9c18-425c00d3153d,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01130,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
7b994e0d-c27b-48c2-a03a-37228a5ae82d,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01131,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
4d6cb62e-1717-45dd-ac6b-740820f32e16,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01132,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
7e781fe4-f361-4ff2-8214-de660145748f,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01133,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
689ddf12-322c-475e-b275-3a4e119dd9fe,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01134,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
411eb5d6-fd09-4193-b12d-beca2fbc5b02,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01135,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
f616e522-3476-4c51-9c31-00bccfdf24e9,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01136,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
f335e604-e32d-4edd-b20d-f696bb272b31,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01137,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
2ce7da86-a6af-48fd-ab52-83cd7239cb99,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01138,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
7f194ced-451a-439c-b4ab-de03a157b94d,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01139,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
65c3befb-d510-42e2-aaa4-1168af61e0c0,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01140,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
700af0c0-92ef-4de6-bd2b-cc4479b6e42d,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01141,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
7ca8b08f-ccc8-4239-9b59-0280317ec060,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01142,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
fcd91b99-20d9-4899-a2a1-0ff143552ac2,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01143,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
28fd204f-a4bf-4bf9-a8a5-1a847422418f,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01144,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
0dcea078-b495-4645-bda9-7b2715839c7d,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01145,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
7651fff9-ef96-44f3-86ca-61fb16dd9404,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01146,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
e7b048d6-8050-4b8c-9200-bf5de2a164ed,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01147,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
710a9a87-3f46-4614-94e7-2626cfff7c62,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01148,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
451f133f-6c1e-4a4b-9d0e-6aadd012879d,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01149,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
a9fb1766-5e76-4440-94a8-db8b58597c3c,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01150,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
9059ff49-333e-4759-970d-a705b44ee648,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01151,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
f68a4b5e-9517-4e72-b58f-a340021f0a41,1778500000000,,56a0d760-490d-11f1-a19f-b52b73e46bf7,658b9c20-4c7c-11f1-8114-d7797b05539e,,bms-co2-sensor,BMS_CO2_SENSOR_01152,,66f096d8-521b-4090-8052-c188b08821d5,,,,1,2026-06-01
